full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y,pdes,name
2010 Chebyshev (1969 TL4),N,N,0,24.649,,0.705,0.339,,5.43,2010,Chebyshev
2016 Heinemann (1938 SE),N,N,0,22.435,,,,,5.54,2016,Heinemann
2020 Ukko (1936 FR),N,N,0,18.738,,,,,5.26,2020,Ukko
2023 Asaph (1952 SA),N,N,0,19.678,,,,,4.89,2023,Asaph
2025 Nortia (1953 LG),N,N,0,42.769,,,,,5.61,2025,Nortia
2027 Shen Guo (1964 VR1),N,N,0,16.509,,,,,5.26,2027,Shen Guo
2032 Ethel (1970 OH),N,N,0,36.007,,,,,5.37,2032,Ethel
2040 Chalonge (1974 HA),N,N,0,33.901,,,,,5.49,2040,Chalonge
2041 Lancelot (2523 P-L),N,N,0,16.833,,,,,5.62,2041,Lancelot
2043 Ortutay (1936 TH),N,N,0,48.460,,,,,5.48,2043,Ortutay
2046 Leningrad (1968 UD1),N,N,0,23.968,,,,,5.61,2046,Leningrad
2052 Tamriko (1976 UN),N,N,0,26.799,,0.825,0.433,,5.22,2052,Tamriko
2054 Gawain (4097 P-L),N,N,0,18.042,,,,,5.11,2054,Gawain
2058 Roka (1938 BH),N,N,0,24.273,,,,,5.53,2058,Roka
2065 Spicer (1959 RN),N,N,0,16.721,,,,,4.44,2065,Spicer
2066 Palala (1934 LB),N,N,0,17.025,,,,,3.7,2066,Palala
2067 Aksnes (1936 DD),N,N,0,46.003,,0.658,0.240,,7.92,2067,Aksnes
2068 Dangreen (1948 AD),N,N,0,34.322,,,,,4.61,2068,Dangreen
2069 Hubble (1955 FT),N,N,0,38.471,,,,,5.6,2069,Hubble
2081 Sazava (1976 DH),N,N,0,16.669,,0.598,0.223,,3.84,2081,Sazava
2082 Galahad (7588 P-L),N,N,0,17.120,,,,,4.99,2082,Galahad
2084 Okayama (1935 CK),N,N,0,18.079,,,,,3.71,2084,Okayama
2089 Cetacea (1977 VF),N,N,0,16.123,,0.823,0.404,,4.04,2089,Cetacea
2090 Mizuho (1978 EA),N,N,0,17.991,,0.871,0.499,,5.4,2090,Mizuho
2091 Sampo (1941 HO),N,N,0,23.024,,,,,5.24,2091,Sampo
2097 Galle (1953 PV),N,N,0,26.330,,,,,5.56,2097,Galle
2103 Laverna (1960 FL),N,N,0,23.116,,,,,5.57,2103,Laverna
2104 Toronto (1963 PD),N,N,0,35.874,,,,,5.69,2104,Toronto
2105 Gudy (1976 DA),N,N,0,19.673,,,,,3.69,2105,Gudy
2106 Hugo (1936 UF),N,N,0,16.518,,,,,4.44,2106,Hugo
2107 Ilmari (1941 VA),N,N,0,16.660,,,,,4.26,2107,Ilmari
2108 Otto Schmidt (1948 TR1),N,N,0,28.999,,,,,3.8,2108,Otto Schmidt
2109 Dhotel (1950 TH2),N,N,0,20.408,,,,,4.42,2109,Dhotel
2111 Tselina (1969 LG),N,N,0,22.773,,0.799,0.463,,5.24,2111,Tselina
2114 Wallenquist (1976 HA),N,N,0,22.558,,,,,5.73,2114,Wallenquist
2115 Irakli (1976 UD),N,N,0,21.381,,,,,5.22,2115,Irakli
2116 Mtskheta (1976 UM),N,N,0,22.994,,,,,4.17,2116,Mtskheta
2120 Tyumenia (1967 RM),N,N,0,51.485,,,,,5.35,2120,Tyumenia
2127 Tanya (1971 KB1),N,N,0,37.736,,,,,5.75,2127,Tanya
2132 Zhukov (1975 TW3),N,N,0,30.787,,,,,4.64,2132,Zhukov
2136 Jugta (1933 OC),N,N,0,18.215,,,,,5.26,2136,Jugta
2137 Priscilla (1936 QZ),N,N,0,34.957,,,,,5.69,2137,Priscilla
2138 Swissair (1968 HB),N,N,0,15.328,,,,,4.4,2138,Swissair
2139 Makharadze (1970 MC),N,N,0,17.240,,0.653,0.231,,3.86,2139,Makharadze
2140 Kemerovo (1970 PE),N,N,0,34.539,,,,,5.16,2140,Kemerovo
2142 Landau (1972 GA),N,N,0,20.134,,,,,5.63,2142,Landau
2144 Marietta (1975 BC1),N,N,0,15.677,,,,,4.88,2144,Marietta
2145 Blaauw (1976 UF),N,N,0,40.549,,,,,5.76,2145,Blaauw
2146 Stentor (1976 UQ),N,N,0,50.755,,,,,11.8,2146,Stentor
2147 Kharadze (1976 US),N,N,0,23.035,,,,,5.65,2147,Kharadze
2148 Epeios (1976 UW),N,N,0,37.980,,,,,11.9,2148,Epeios
2152 Hannibal (1978 WK),N,N,0,44.559,,,,,5.52,2152,Hannibal
2153 Akiyama (1978 XD),N,N,0,23.166,,,,,5.52,2153,Akiyama
2158 Tietjen (1933 OS),N,N,0,22.658,,,,,5.38,2158,Tietjen
2161 Grissom (1963 UD),N,N,0,15.857,,,,,4.55,2161,Grissom
2163 Korczak (1971 SP1),N,N,0,24.368,,,,,5.59,2163,Korczak
2164 Lyalya (1972 RM2),N,N,0,19.972,,,,,5.71,2164,Lyalya
2165 Young (1956 RJ),N,N,0,27.115,,,,,5.53,2165,Young
2169 Taiwan (1964 VP1),N,N,0,19.263,,,,,4.65,2169,Taiwan
2173 Maresjev (1974 QG1),N,N,0,28.324,,,,,5.56,2173,Maresjev
2177 Oliver (6551 P-L),N,N,0,19.832,,,,,5.71,2177,Oliver
2179 Platzeck (1965 MA),N,N,0,19.875,,,,,5.22,2179,Platzeck
2180 Marjaleena (1940 RJ),N,N,0,21.357,,,,,5.23,2180,Marjaleena
2182 Semirot (1953 FH1),N,N,0,24.313,,,,,5.52,2182,Semirot
2183 Neufang (1959 OB),N,N,0,23.816,,,,,5.17,2183,Neufang
2184 Fujian (1964 TV2),N,N,0,35.690,,,,,5.67,2184,Fujian
2191 Uppsala (1977 PA1),N,N,0,17.54,,,,,5.24,2191,Uppsala
2192 Pyatigoriya (1972 HP),N,N,0,29.217,,,,,5.56,2192,Pyatigoriya
2193 Jackson (1926 KB),N,N,0,58.265,,,,,5.47,2193,Jackson
2196 Ellicott (1965 BC),N,N,0,57.384,,0.671,0.248,,6.38,2196,Ellicott
2197 Shanghai (1965 YN),N,N,0,20.198,,,,,5.59,2197,Shanghai
2203 van Rhijn (1935 SQ1),N,N,0,21.501,,,,,5.46,2203,van Rhijn
2204 Lyyli (1943 EQ),N,N,0,25.16,,,,,4.17,2204,Lyyli
2206 Gabrova (1976 GR3),N,N,0,20.479,,,,,5.23,2206,Gabrova
2207 Antenor (1977 QH1),N,N,0,97.658,,0.733,0.232,,11.8,2207,Antenor
2208 Pushkin (1977 QL3),N,N,0,40.850,,0.753,0.240,,6.58,2208,Pushkin
2209 Tianjin (1978 US1),N,N,0,16.786,,,,,4.81,2209,Tianjin
2211 Hanuman (1951 WO2),N,N,0,17.603,,,,,5.67,2211,Hanuman
2214 Carol (1953 GF),N,N,0,25.860,,,,,5.59,2214,Carol
2216 Kerch (1971 LF),N,N,0,18.024,,,,,5.25,2216,Kerch
2217 Eltigen (1971 SK2),N,N,0,28.800,,,,,5.59,2217,Eltigen
2218 Wotho (1975 AK),N,N,0,28.158,,,,,5.32,2218,Wotho
2219 Mannucci (1975 LU),N,N,0,38.814,,,,,5.61,2219,Mannucci
2220 Hicks (1975 VB),N,N,0,16.301,,,,,5.62,2220,Hicks
2222 Lermontov (1977 ST1),N,N,0,29.644,,,,,5.52,2222,Lermontov
2223 Sarpedon (1977 TL3),N,N,0,77.480,,0.778,0.244,,12.1,2223,Sarpedon
2224 Tucson (2528 P-L),N,N,0,22.73,,,,,4.89,2224,Tucson
2228 Soyuz-Apollo (1977 OH),N,N,0,26.080,,,,,5.56,2228,Soyuz-Apollo
2231 Durrell (1941 SG),N,N,0,15.818,,,,,4.5,2231,Durrell
2235 Vittore (A924 GA),N,N,0,41.688,,,,,5.74,2235,Vittore
2237 Melnikov (1938 TB),N,N,0,21.353,,,,,5.57,2237,Melnikov
2239 Paracelsus (1978 RC),N,N,0,33.978,,,,,5.7,2239,Paracelsus
2240 Tsai (1978 YA),N,N,0,24.395,,,,,5.61,2240,Tsai
2241 Alcathous (1979 WM),N,N,0,113.682,,0.728,0.226,,11.8,2241,Alcathous
2244 Tesla (1952 UW1),N,N,0,24.377,,,,,4.71,2244,Tesla
2245 Hekatostos (1968 BC),N,N,0,29.28,,,,,4.28,2245,Hekatostos
2246 Bowell (1979 XH),N,N,0,48.424,,0.746,0.239,,7.86,2246,Bowell
2248 Kanda (1933 DE),N,N,0,26.361,,,,,5.49,2248,Kanda
2249 Yamamoto (1942 GA),N,N,0,33.606,,,,,5.7,2249,Yamamoto
2250 Stalingrad (1972 HN),N,N,0,19.270,,,,,5.7,2250,Stalingrad
2251 Tikhov (1977 SU1),N,N,0,29.488,,,,,4.46,2251,Tikhov
2252 CERGA (1978 VT),N,N,0,18.456,,,,,4.23,2252,CERGA
2255 Qinghai (1977 VK1),N,N,0,24.110,,,,,5.47,2255,Qinghai
2256 Wisniewski (4519 P-L),N,N,0,16.637,,,,,5.45,2256,Wisniewski
2258 Viipuri (1939 TA),N,N,0,26.255,,,,,4.42,2258,Viipuri
2259 Sofievka (1971 OG),N,N,0,17.208,,,,,3.48,2259,Sofievka
2260 Neoptolemus (1975 WM1),N,N,0,76.435,,,,,11.9,2260,Neoptolemus
2263 Shaanxi (1978 UW1),N,N,0,26.702,,,,,5.24,2263,Shaanxi
2264 Sabrina (1979 YK),N,N,0,34.192,,,,,5.51,2264,Sabrina
2266 Tchaikovsky (1974 VK),N,N,0,46.94,,0.752,0.245,,6.28,2266,Tchaikovsky
2269 Efremiana (1976 JA2),N,N,0,29.604,,,,,5.53,2269,Efremiana
2270 Yazhi (1980 ED),N,N,0,25.790,,,,,5.58,2270,Yazhi
2271 Kiso (1976 UV5),N,N,0,31.229,,,,,4.58,2271,Kiso
2276 Warck (1933 QA),N,N,0,15.038,,,,,3.66,2276,Warck
2288 Karolinum (1979 UZ),N,N,0,18.910,,,,,4.97,2288,Karolinum
2290 Helffrich (1932 CD1),N,N,0,17.333,,,,,4.18,2290,Helffrich
2291 Kevo (1941 FS),N,N,0,41.429,,,,,5.32,2291,Kevo
2294 Andronikov (1977 PL1),N,N,0,15.404,,,,,4.15,2294,Andronikov
2295 Matusovskij (1977 QD1),N,N,0,20.701,,,,,4.95,2295,Matusovskij
2296 Kugultinov (1975 BA1),N,N,0,21.566,,,,,5.68,2296,Kugultinov
2297 Daghestan (1978 RE),N,N,0,26.579,,,,,5.67,2297,Daghestan
2301 Whitford (1965 WJ),N,N,0,17.405,,,,,5.64,2301,Whitford
2306 Bauschinger (1939 PM),N,N,0,19.360,,,,,4.52,2306,Bauschinger
2307 Garuda (1957 HJ),N,N,0,40.139,,,,,5.33,2307,Garuda
2308 Schilt (1967 JM),N,N,0,17.719,,,,,4.07,2308,Schilt
2309 Mr. Spock (1971 QX1),N,N,0,19.707,,,,,5.22,2309,Mr. Spock
2310 Olshaniya (1974 SU4),N,N,0,26.395,,,,,5.57,2310,Olshaniya
2311 El Leoncito (1974 TA1),N,N,0,53.14,,0.752,0.209,,6.93,2311,El Leoncito
2312 Duboshin (1976 GU2),N,N,0,50.122,,0.739,0.246,,7.91,2312,Duboshin
2313 Aruna (1976 TA),N,N,0,15.056,,,,,3.85,2313,Aruna
2315 Czechoslovakia (1980 DZ),N,N,0,25.258,,,,,5.22,2315,Czechoslovakia
2320 Blarney (1979 QJ),N,N,0,35.739,,,,,5.63,2320,Blarney
2321 Luznice (1980 DB1),N,N,0,21.933,,,,,5.21,2321,Luznice
2322 Kitt Peak (1954 UQ2),N,N,0,16.04,,,,,3.47,2322,Kitt Peak
2323 Zverev (1976 SF2),N,N,0,21.999,,,,,5.55,2323,Zverev
2324 Janice (1978 VS4),N,N,0,28.463,,,,,5.42,2324,Janice
2325 Chernykh (1979 SP),N,N,0,22.789,,,,,5.56,2325,Chernykh
2326 Tololo (1965 QC),N,N,0,42.550,,,,,4.84,2326,Tololo
2330 Ontake (1977 DS3),N,N,0,33.061,,,,,5.67,2330,Ontake
2332 Kalm (1940 GH),N,N,0,31.734,,,,,5.39,2332,Kalm
2333 Porthan (1943 EP),N,N,0,23.473,,,,,4.3,2333,Porthan
2336 Xinjiang (1975 WL1),N,N,0,21.606,,,,,5.69,2336,Xinjiang
2342 Lebedev (1968 UQ),N,N,0,21.925,,,,,5.78,2342,Lebedev
2344 Xizang (1979 SC1),N,N,0,16.490,,,,,4.57,2344,Xizang
2345 Fucik (1974 OS),N,N,0,25.155,,0.806,0.431,,5.24,2345,Fucik
2347 Vinata (1936 TK),N,N,0,25.398,,,,,5.43,2347,Vinata
2349 Kurchenko (1970 OG),N,N,0,18.801,,,,,4.61,2349,Kurchenko
2352 Kurchatov (1969 RY),N,N,0,30.069,,,,,5.48,2352,Kurchatov
2355 Nei Monggol (1978 UV1),N,N,0,16.96,,,,,5.25,2355,Nei Monggol
2356 Hirons (1979 UJ),N,N,0,43.072,,,,,5.82,2356,Hirons
2357 Phereclos (1981 AC),N,N,0,94.625,,0.719,0.237,,11.9,2357,Phereclos
2358 Bahner (1929 RE),N,N,0,18.586,,,,,5.25,2358,Bahner
2361 Gogol (1976 GQ1),N,N,0,22.244,,,,,5.58,2361,Gogol
2363 Cebriones (1977 TJ3),N,N,0,95.976,,0.753,0.251,,12,2363,Cebriones
2364 Seillier (1978 GD),N,N,0,19.629,,,,,5.66,2364,Seillier
2370 van Altena (1965 LA),N,N,0,15.032,,,,,4.47,2370,van Altena
2372 Proskurin (1977 RA8),N,N,0,22.245,,,,,5.51,2372,Proskurin
2374 Vladvysotskij (1974 QE1),N,N,0,26.090,,,,,5.42,2374,Vladvysotskij
2375 Radek (1975 AA),N,N,0,32.744,,0.735,0.230,,5.69,2375,Radek
2376 Martynov (1977 QG3),N,N,0,41.583,,,,,5.74,2376,Martynov
2378 Pannekoek (1935 CY),N,N,0,40.373,,,,,4.92,2378,Pannekoek
2379 Heiskanen (1941 ST),N,N,0,33.157,,0.661,0.322,,5.64,2379,Heiskanen
2382 Nonie (1977 GA),N,N,0,17.268,,,,,4.59,2382,Nonie
2387 Xi'an (1975 FX),N,N,0,20.538,,,,,5.25,2387,Xi'an
2390 Nezarka (1980 PA1),N,N,0,22.810,,,,,4.24,2390,Nezarka
2391 Tomita (1957 AA),N,N,0,17.941,,,,,3.81,2391,Tomita
2393 Suzuki (1955 WB),N,N,0,48.406,,,,,5.79,2393,Suzuki
2394 Nadeev (1973 SZ2),N,N,0,22.518,,,,,5.64,2394,Nadeev
2395 Aho (1977 FA),N,N,0,20.392,,,,,5.42,2395,Aho
2397 Lappajarvi (1938 DV),N,N,0,16.361,,,,,5.43,2397,Lappajarvi
2404 Antarctica (1980 TE),N,N,0,23.209,,,,,5.52,2404,Antarctica
2405 Welch (1963 UF),N,N,0,22.360,,0.698,0.312,,5.72,2405,Welch
2407 Haug (1973 DH),N,N,0,22.461,,0.701,0.252,,5,2407,Haug
2408 Astapovich (1978 QK1),N,N,0,31.285,,,,,4.29,2408,Astapovich
2413 van de Hulst (6816 P-L),N,N,0,20.829,,,,,5.24,2413,van de Hulst
2414 Vibeke (1931 UG),N,N,0,31.782,,,,,5.72,2414,Vibeke
2415 Ganesa (1978 UJ),N,N,0,15.501,,,,,4.34,2415,Ganesa
2416 Sharonov (1979 OF13),N,N,0,15.143,,,,,5.23,2416,Sharonov
2417 McVittie (1964 CD),N,N,0,18.433,,,,,5.66,2417,McVittie
2421 Nininger (1979 UD),N,N,0,39.505,,,,,5.82,2421,Nininger
2425 Shenzhen (1975 FW),N,N,0,18.682,,,,,5.2,2425,Shenzhen
2426 Simonov (1976 KV),N,N,0,25.654,,,,,4.96,2426,Simonov
2428 Kamenyar (1977 RZ6),N,N,0,23.652,,,,,5.62,2428,Kamenyar
2434 Bateson (1981 KA),N,N,0,16.751,,,,,5.42,2434,Bateson
2436 Hatshepsut (6066 P-L),N,N,0,18.813,,,,,5.67,2436,Hatshepsut
2439 Ulugbek (1977 QX2),N,N,0,21.457,,,,,5.57,2439,Ulugbek
2443 Tomeileen (A906 BJ),N,N,0,31.878,,,,,5.22,2443,Tomeileen
2444 Lederle (1934 CD),N,N,0,29.925,,,,,4.51,2444,Lederle
2448 Sholokhov (1975 BU),N,N,0,38.519,,,,,4.66,2448,Sholokhov
2450 Ioannisiani (1978 RP),N,N,0,21.905,,,,,5.51,2450,Ioannisiani
2453 Wabash (A921 SA),N,N,0,19.238,,,,,5.25,2453,Wabash
2455 Somville (1950 TO4),N,N,0,16.099,,,,,4.5,2455,Somville
2456 Palamedes (1966 BA1),N,N,0,65.916,,,,,11.6,2456,Palamedes
2458 Veniakaverin (1977 RC7),N,N,0,22.764,,,,,5.53,2458,Veniakaverin
2459 Spellmann (1980 LB1),N,N,0,17.831,,,,,5.25,2459,Spellmann
2461 Clavel (1981 EC1),N,N,0,25.943,,,,,5.68,2461,Clavel
2464 Nordenskiold (1939 BF),N,N,0,22.470,,,,,5.7,2464,Nordenskiold
2465 Wilson (1949 PK),N,N,0,21.685,,,,,4.56,2465,Wilson
2466 Golson (1959 RJ),N,N,0,23.709,,,,,4.29,2466,Golson
2471 Ultrajectum (6545 P-L),N,N,0,15.704,,,,,5.19,2471,Ultrajectum
2474 Ruby (1979 PB),N,N,0,23.897,,,,,4.4,2474,Ruby
2476 Andersen (1976 JF2),N,N,0,20.695,,,,,5.26,2476,Andersen
2477 Biryukov (1977 PY1),N,N,0,18.227,,,,,4.09,2477,Biryukov
2483 Guinevere (1928 QB),N,N,0,35.688,,,,,7.9,2483,Guinevere
2489 Suvorov (1975 NY),N,N,0,20.854,,,,,5.48,2489,Suvorov
2492 Kutuzov (1977 NT),N,N,0,27.792,,,,,5.73,2492,Kutuzov
2494 Inge (1981 LF),N,N,0,46.628,,,,,5.62,2494,Inge
2499 Brunk (1978 VJ7),N,N,0,15.879,,,,,5.45,2499,Brunk
2502 Nummela (1943 EO),N,N,0,18.975,,,,,5.03,2502,Nummela
2505 Hebei (1975 UJ),N,N,0,22.288,,,,,5.58,2505,Hebei
2507 Bobone (1976 WB1),N,N,0,16.193,,,,,4.63,2507,Bobone
2509 Chukotka (1977 NG),N,N,0,16.784,,,,,3.85,2509,Chukotka
2517 Orma (1968 SB),N,N,0,20.087,,,,,5.68,2517,Orma
2519 Annagerman (1975 VD2),N,N,0,20.552,,,,,5.58,2519,Annagerman
2520 Novorossijsk (1976 QF1),N,N,0,29.946,,,,,5.48,2520,Novorossijsk
2522 Triglav (1980 PP),N,N,0,17.467,,,,,5.25,2522,Triglav
2523 Ryba (1980 PV),N,N,0,17.353,,,,,5.24,2523,Ryba
2524 Budovicium (1981 QB1),N,N,0,32.677,,,,,5.51,2524,Budovicium
2525 O'Steen (1981 VG),N,N,0,29.877,,,,,5.59,2525,O'Steen
2526 Alisary (1979 KX),N,N,0,15.439,,,,,5.58,2526,Alisary
2528 Mohler (1953 TF1),N,N,0,19.443,,,,,5.59,2528,Mohler
2531 Cambridge (1980 LD),N,N,0,22.349,,,,,5.23,2531,Cambridge
2533 Fechtig (A905 VA),N,N,0,20.796,,,,,5.44,2533,Fechtig
2534 Houzeau (1931 VD),N,N,0,31.052,,,,,5.6,2534,Houzeau
2542 Calpurnia (1980 CF),N,N,0,20.854,,,,,5.52,2542,Calpurnia
2549 Baker (1976 UB),N,N,0,17.039,,,,,5.72,2549,Baker
2550 Houssay (1976 UP20),N,N,0,22.379,,,,,5.72,2550,Houssay
2551 Decabrina (1976 YX1),N,N,0,15.739,,,,,5.6,2551,Decabrina
2559 Svoboda (1981 UH),N,N,0,20.884,,,,,4.65,2559,Svoboda
2560 Siegma (1932 CW),N,N,0,17.976,,,,,4.56,2560,Siegma
2562 Chaliapin (1973 FF1),N,N,0,16.443,,,,,5.22,2562,Chaliapin
2563 Boyarchuk (1977 FZ),N,N,0,24.478,,,,,5.7,2563,Boyarchuk
2567 Elba (1979 KA),N,N,0,15.938,,,,,4.53,2567,Elba
2569 Madeline (1980 MA),N,N,0,26.004,,,,,4.25,2569,Madeline
2570 Porphyro (1980 PG),N,N,0,24.779,,,,,4.6,2570,Porphyro
2573 Hannu Olavi (1953 EN),N,N,0,20.200,,,,,5.25,2573,Hannu Olavi
2576 Yesenin (1974 QL),N,N,0,27.887,,,,,5.45,2576,Yesenin
2578 Saint-Exupery (1975 VW3),N,N,0,17.014,,,,,5.2,2578,Saint-Exupery
2582 Harimaya-Bashi (1981 SA),N,N,0,28.87,,,,,5.73,2582,Harimaya-Bashi
2587 Gardner (1980 OH),N,N,0,20.564,,,,,5.64,2587,Gardner
2592 Hunan (1966 BW),N,N,0,18.533,,,,,5.51,2592,Hunan
2594 Acamas (1978 TB),N,N,0,25.874,,,,,11.4,2594,Acamas
2598 Merlin (1980 RY),N,N,0,15.694,,,,,4.64,2598,Merlin
2600 Lumme (1980 VP),N,N,0,15.063,,,,,5.22,2600,Lumme
2603 Taylor (1982 BW1),N,N,0,18.069,,,,,4.64,2603,Taylor
2606 Odessa (1976 GX2),N,N,0,15.910,,,,,4.59,2606,Odessa
2612 Kathryn (1979 DE),N,N,0,25.144,,,,,4.93,2612,Kathryn
2613 Plzen (1979 QE),N,N,0,28.007,,,,,5.3,2613,Plzen
2615 Saito (1951 RJ),N,N,0,15.555,,,,,5.67,2615,Saito
2617 Jiangxi (1975 WO1),N,N,0,49.084,,,,,5.6,2617,Jiangxi
2621 Goto (1981 CA),N,N,0,44.723,,,,,5.41,2621,Goto
2627 Churyumov (1978 PP3),N,N,0,19.675,,,,,5.49,2627,Churyumov
2630 Hermod (1980 TF3),N,N,0,25.165,,,,,5.39,2630,Hermod
2632 Guizhou (1980 VJ1),N,N,0,32.364,,,,,5.29,2632,Guizhou
2634 James Bradley (1982 DL),N,N,0,33.726,,,,,6.42,2634,James Bradley
2645 Daphne Plane (1976 QD),N,N,0,15.58,,,,,3.7,2645,Daphne Plane
2646 Abetti (1977 EC1),N,N,0,16.776,,,,,5.23,2646,Abetti
2651 Karen (1949 QD),N,N,0,23.545,,,,,5.16,2651,Karen
2654 Ristenpart (1968 OG),N,N,0,16.101,,,,,5.31,2654,Ristenpart
2657 Bashkiria (1979 SB7),N,N,0,21.229,,,,,5.64,2657,Bashkiria
2659 Millis (1981 JX),N,N,0,27.878,,,,,5.53,2659,Millis
2666 Gramme (1951 TA),N,N,0,30.364,,,,,5.66,2666,Gramme
2667 Oikawa (1967 UO),N,N,0,21.225,,,,,5.79,2667,Oikawa
2669 Shostakovich (1976 YQ2),N,N,0,16.468,,,,,4.63,2669,Shostakovich
2670 Chuvashia (1977 PW1),N,N,0,21.278,,,,,5.65,2670,Chuvashia
2672 Pisek (1979 KC),N,N,0,22.624,,,,,4.22,2672,Pisek
2673 Lossignol (1980 KN),N,N,0,15.119,,,,,5.71,2673,Lossignol
2674 Pandarus (1982 BC3),N,N,0,74.267,,0.758,0.252,,11.9,2674,Pandarus
2677 Joan (1935 FF),N,N,0,17.721,,,,,5.18,2677,Joan
2684 Douglas (1981 AH1),N,N,0,15.962,,,,,5.32,2684,Douglas
2686 Linda Susan (1981 JW1),N,N,0,16.358,,,,,5.2,2686,Linda Susan
2688 Halley (1982 HG1),N,N,0,21.525,,,,,5.66,2688,Halley
2690 Ristiina (1938 DG1),N,N,0,18.210,,,,,5.29,2690,Ristiina
2692 Chkalov (1976 YT3),N,N,0,15.993,,,,,4.15,2692,Chkalov
2696 Magion (1980 HB),N,N,0,25.418,,,,,3.83,2696,Magion
2697 Albina (1969 TC3),N,N,0,51.54,,,,,6.75,2697,Albina
2702 Batrakov (1978 SZ2),N,N,0,24.927,,,,,6.37,2702,Batrakov
2706 Borovsky (1980 VW),N,N,0,15.008,,,,,5.24,2706,Borovsky
2707 Ueferji (1981 QS3),N,N,0,25.838,,,,,5.71,2707,Ueferji
2708 Burns (1981 WT),N,N,0,20.085,,,,,5.4,2708,Burns
2713 Luxembourg (1938 EA),N,N,0,15.093,,,,,4.82,2713,Luxembourg
2718 Handley (1951 OM),N,N,0,25.309,,,,,5.52,2718,Handley
2721 Vsekhsvyatskij (1973 SP2),N,N,0,17.747,,,,,5.84,2721,Vsekhsvyatskij
2722 Abalakin (1976 GM2),N,N,0,19.361,,,,,5.75,2722,Abalakin
2724 Orlov (1978 RZ5),N,N,0,20.730,,,,,5.01,2724,Orlov
2725 David Bender (1978 VG3),N,N,0,36.974,,,,,5.28,2725,David Bender
2730 Barks (1981 QH),N,N,0,15.830,,,,,4.48,2730,Barks
2731 Cucula (1982 KJ),N,N,0,44.841,,,,,5.72,2731,Cucula
2734 Hasek (1976 GJ3),N,N,0,25.409,,,,,5.64,2734,Hasek
2740 Tsoj (1974 SY4),N,N,0,17.701,,,,,5.2,2740,Tsoj
2747 Cesky Krumlov (1980 DW),N,N,0,29.804,,,,,5.46,2747,Cesky Krumlov
2752 Wu Chien-Shiung (1965 SP),N,N,0,15.484,,,,,5.25,2752,Wu Chien-Shiung
2753 Duncan (1966 DH),N,N,0,19.173,,,,,4.66,2753,Duncan
2757 Crisser (1977 VN),N,N,0,19.534,,,,,5.66,2757,Crisser
2759 Idomeneus (1980 GC),N,N,0,53.676,,,,,11.8,2759,Idomeneus
2760 Kacha (1980 TU6),N,N,0,57.90,,0.724,0.255,,7.99,2760,Kacha
2761 Eddington (1981 AE),N,N,0,15.894,,,,,5.43,2761,Eddington
2765 Dinant (1981 EY),N,N,0,24.284,,,,,5.6,2765,Dinant
2774 Tenojoki (1942 TJ),N,N,0,35.697,,,,,5.69,2774,Tenojoki
2776 Baikal (1976 SZ7),N,N,0,19.441,,,,,3.64,2776,Baikal
2781 Kleczek (1982 QH),N,N,0,20.727,,,,,5.61,2781,Kleczek
2787 Tovarishch (1978 RC6),N,N,0,19.707,,,,,5.25,2787,Tovarishch
2793 Valdaj (1977 QV),N,N,0,27.103,,,,,5.64,2793,Valdaj
2797 Teucer (1981 LK),N,N,0,89.430,,,,,11.6,2797,Teucer
2800 Ovidius (4585 P-L),N,N,0,15.342,,,,,5.56,2800,Ovidius
2802 Weisell (1939 BU),N,N,0,18.813,,,,,5.49,2802,Weisell
2803 Vilho (1940 WG),N,N,0,21.441,,,,,5.57,2803,Vilho
2804 Yrjo (1941 HF),N,N,0,17.605,,,,,5.23,2804,Yrjo
2805 Kalle (1941 UM),N,N,0,16.623,,,,,4.42,2805,Kalle
2807 Karl Marx (1969 TH6),N,N,0,16.866,,,,,4.67,2807,Karl Marx
2813 Zappala (1981 WZ),N,N,0,32.040,,,,,5.55,2813,Zappala
2816 Pien (1982 SO),N,N,0,28.256,,,,,4.5,2816,Pien
2826 Ahti (1939 UJ),N,N,0,39.975,,,,,5.79,2826,Ahti
2829 Bobhope (1948 PK),N,N,0,41.361,,,,,5.43,2829,Bobhope
2835 Ryoma (1982 WF),N,N,0,24.230,,,,,4.55,2835,Ryoma
2836 Sobolev (1978 YQ),N,N,0,18.596,,,,,5.2,2836,Sobolev
2846 Ylppo (1942 CJ),N,N,0,27.994,,,,,5.79,2846,Ylppo
2848 ASP (1959 VF),N,N,0,25.793,,,,,5.75,2848,ASP
2856 Roser (1933 GB),N,N,0,23.99,,,,,5.27,2856,Roser
2861 Lambrecht (1981 VL2),N,N,0,16.576,,,,,3.89,2861,Lambrecht
2863 Ben Mayer (1981 QG2),N,N,0,18.436,,,,,5.64,2863,Ben Mayer
2864 Soderblom (1983 AZ),N,N,0,15.570,,,,,4.56,2864,Soderblom
2865 Laurel (1935 OK),N,N,0,24.991,,,,,4.1,2865,Laurel
2878 Panacea (1980 RX),N,N,0,15.542,,,,,5.32,2878,Panacea
2879 Shimizu (1932 CB1),N,N,0,21.762,,,,,4.6,2879,Shimizu
2882 Tedesco (1981 OG),N,N,0,21.912,,,,,5.61,2882,Tedesco
2889 Brno (1981 WT1),N,N,0,17.184,,,,,5.25,2889,Brno
2891 McGetchin (1980 MD),N,N,0,35.066,,,,,6.14,2891,McGetchin
